strikePrice,lastPrice,percentFromLast,bidPrice,midpoint,askPrice,priceChange,percentChange,volatility,volume,openInterest,optionType,daysToExpiration,expirationDate,symbol,underlyingPrice
22.0,0.03,0.0021540656205420823,0.0,0.05,0.05,0.01,0.5,36.34,2.0,153.0,Put,42,2018-07-20,XLF,28.04
23.0,0.02,0.0017974322396576317,0.03,0.04,0.05,-0.01,-0.3333,33.160000000000004,1.0,11619.0,Put,42,2018-07-20,XLF,28.04
24.0,0.05,0.001440798858773181,0.04,0.05,0.06,-0.01,-0.16670000000000001,28.389999999999997,1.0,8254.0,Put,42,2018-07-20,XLF,28.04
25.0,0.09,0.00108416547788873,0.07,0.08,0.09,0.0,0.0,24.84,32.0,3532.0,Put,42,2018-07-20,XLF,28.04
26.0,0.15,0.0007275320970042794,0.14,0.15,0.16,0.0,0.0,22.02,31424.0,60845.0,Put,42,2018-07-20,XLF,28.04
27.0,0.29,0.0003708987161198285,0.27,0.28,0.29,-0.02,-0.0645,18.92,687.0,137284.0,Put,42,2018-07-20,XLF,28.04
28.0,0.63,1.4265335235377728e-05,0.58,0.6,0.61,-0.03,-0.0455,17.19,708.0,58561.0,Put,42,2018-07-20,XLF,28.04
29.0,1.28,-0.000342368045649073,1.17,1.2,1.23,-0.04,-0.030299999999999997,17.2,260.0,3092.0,Put,42,2018-07-20,XLF,28.04
30.0,2.08,-0.0006990014265335239,2.04,2.06,2.07,-0.14,-0.06309999999999999,19.55,65.0,1044.0,Put,42,2018-07-20,XLF,28.04
31.0,3.2,-0.0010556348074179747,3.0,3.08,3.15,-0.71,-0.1816,26.66,30.0,577.0,Put,42,2018-07-20,XLF,28.04
32.0,4.31,-0.0014122681883024255,3.85,4.0,4.15,0.19,0.0461,28.09,2.0,41.0,Put,42,2018-07-20,XLF,28.04
33.0,5.06,-0.0017689015691868763,4.85,5.03,5.2,-0.54,-0.0964,34.71,1.0,25.0,Put,42,2018-07-20,XLF,28.04
34.0,6.02,-0.002125534950071327,3.7,6.03,8.35,,,39.5,1.0,1.0,Put,42,2018-07-20,XLF,28.04
35.0,7.1,-0.002482168330955778,6.85,7.03,7.2,,,44.05,7.0,7.0,Put,42,2018-07-20,XLF,28.04
36.0,,-0.002838801711840229,5.6,8.0,10.4,,,46.39,0.0,,Put,42,2018-07-20,XLF,28.04
37.0,,-0.0031954350927246794,6.65,9.03,11.4,,,52.53,0.0,,Put,42,2018-07-20,XLF,28.04
38.0,,-0.00355206847360913,7.55,9.98,12.4,,,51.949999999999996,0.0,,Put,42,2018-07-20,XLF,28.04
39.0,,-0.003908701854493581,8.6,11.0,13.4,,,58.14,0.0,,Put,42,2018-07-20,XLF,28.04
40.0,,-0.004265335235378032,9.6,12.05,14.5,,,66.14999999999999,0.0,,Put,42,2018-07-20,XLF,28.04
41.0,,-0.004621968616262483,10.7,13.05,15.4,,,69.78999999999999,0.0,,Put,42,2018-07-20,XLF,28.04
42.0,,-0.004978601997146934,13.75,14.0,14.25,,,68.74,0.0,,Put,42,2018-07-20,XLF,28.04
21.0,,0.0025106990014265333,6.5,6.88,7.25,,,0.0,0.0,,Call,49,2018-07-27,XLF,28.04
21.5,,0.0023323823109843078,4.25,6.63,9.0,,,37.74,0.0,,Call,49,2018-07-27,XLF,28.04
22.0,,0.0021540656205420823,3.75,6.13,8.5,,,34.72,0.0,,Call,49,2018-07-27,XLF,28.04
22.5,,0.001975748930099857,3.25,5.63,8.0,,,31.759999999999998,0.0,,Call,49,2018-07-27,XLF,28.04
23.0,,0.0017974322396576317,2.75,5.1,7.45,,,21.42,0.0,,Call,49,2018-07-27,XLF,28.04
23.5,,0.0016191155492154064,2.35,4.68,7.0,,,31.819999999999997,0.0,,Call,49,2018-07-27,XLF,28.04
24.0,,0.001440798858773181,1.85,4.18,6.5,,,28.689999999999998,0.0,,Call,49,2018-07-27,XLF,28.04
24.5,,0.0012624821683309556,1.35,3.68,6.0,,,25.590000000000003,0.0,,Call,49,2018-07-27,XLF,28.04
25.0,,0.00108416547788873,2.5,3.65,4.8,,,43.34,0.0,,Call,49,2018-07-27,XLF,28.04
25.5,,0.0009058487874465047,0.43,2.72,5.0,,,21.86,0.0,,Call,49,2018-07-27,XLF,28.04
26.0,,0.0007275320970042794,0.0,4.85,4.85,,,27.060000000000002,0.0,,Call,49,2018-07-27,XLF,28.04
26.5,,0.0005492154065620539,0.0,4.75,4.75,,,36.36,0.0,,Call,49,2018-07-27,XLF,28.04
27.0,,0.0003708987161198285,0.1,2.03,3.95,,,35.3,0.0,,Call,49,2018-07-27,XLF,28.04
27.5,0.98,0.00019258202567760312,0.96,1.01,1.06,,,16.5,25.0,,Call,49,2018-07-27,XLF,28.04
28.0,0.62,1.4265335235377728e-05,0.63,0.7,0.77,,,15.909999999999998,1.0,,Call,49,2018-07-27,XLF,28.04
28.5,,-0.00016405135520684768,0.38,0.45,0.52,,,15.32,0.0,,Call,49,2018-07-27,XLF,28.04
29.0,0.23,-0.000342368045649073,0.22,0.27,0.31,,,14.78,53.0,,Call,49,2018-07-27,XLF,28.04
29.5,,-0.0005206847360912985,0.12,0.16,0.2,,,14.979999999999999,0.0,,Call,49,2018-07-27,XLF,28.04
30.0,,-0.0006990014265335239,0.05,0.1,0.14,,,15.290000000000001,0.0,,Call,49,2018-07-27,XLF,28.04
30.5,,-0.0008773181169757492,0.03,0.08,0.13,,,17.119999999999997,0.0,,Call,49,2018-07-27,XLF,28.04
31.0,,-0.0010556348074179747,0.0,0.13,0.13,,,18.6,0.0,,Call,49,2018-07-27,XLF,28.04
31.5,,-0.0012339514978602002,0.0,0.13,0.13,,,20.86,0.0,,Call,49,2018-07-27,XLF,28.04
32.0,,-0.0014122681883024255,0.0,0.13,0.13,,,23.04,0.0,,Call,49,2018-07-27,XLF,28.04
32.5,,-0.0015905848787446508,0.0,0.13,0.13,,,25.130000000000003,0.0,,Call,49,2018-07-27,XLF,28.04
33.0,,-0.0017689015691868763,0.0,0.13,0.13,,,27.16,0.0,,Call,49,2018-07-27,XLF,28.04
33.5,,-0.0019472182596291015,0.0,0.06,0.06,,,25.290000000000003,0.0,,Call,49,2018-07-27,XLF,28.04
34.0,,-0.002125534950071327,0.0,0.13,0.13,,,31.04,0.0,,Call,49,2018-07-27,XLF,28.04
34.5,,-0.0023038516405135528,0.0,0.06,0.06,,,28.720000000000002,0.0,,Call,49,2018-07-27,XLF,28.04
35.0,,-0.002482168330955778,0.0,0.05,0.05,,,29.53,0.0,,Call,49,2018-07-27,XLF,28.04
21.0,,0.0025106990014265333,0.0,0.05,0.05,,,39.1,0.0,,Put,49,2018-07-27,XLF,28.04
21.5,,0.0023323823109843078,0.0,0.06,0.06,,,37.39,0.0,,Put,49,2018-07-27,XLF,28.04
22.0,,0.0021540656205420823,0.0,0.06,0.06,,,34.62,0.0,,Put,49,2018-07-27,XLF,28.04
22.5,,0.001975748930099857,0.0,0.06,0.06,,,31.879999999999995,0.0,,Put,49,2018-07-27,XLF,28.04
23.0,,0.0017974322396576317,0.0,0.07,0.07,,,29.970000000000002,0.0,,Put,49,2018-07-27,XLF,28.04
23.5,,0.0016191155492154064,0.01,0.05,0.08,,,28.54,0.0,,Put,49,2018-07-27,XLF,28.04
24.0,,0.001440798858773181,0.02,0.06,0.09,,,26.810000000000002,0.0,,Put,49,2018-07-27,XLF,28.04
24.5,,0.0012624821683309556,0.04,0.07,0.1,,,25.25,0.0,,Put,49,2018-07-27,XLF,28.04
25.0,,0.00108416547788873,0.06,0.1,0.13,,,24.02,0.0,,Put,49,2018-07-27,XLF,28.04
25.5,,0.0009058487874465047,0.08,0.12,0.16,,,22.3,0.0,,Put,49,2018-07-27,XLF,28.04
26.0,,0.0007275320970042794,0.1,0.16,0.21,,,20.64,0.0,,Put,49,2018-07-27,XLF,28.04
26.5,0.22,0.0005492154065620539,0.19,0.23,0.27,,,19.93,1.0,,Put,49,2018-07-27,XLF,28.04
27.0,0.31,0.0003708987161198285,0.29,0.34,0.39,,,19.38,2.0,,Put,49,2018-07-27,XLF,28.04
27.5,0.42,0.00019258202567760312,0.4,0.49,0.58,,,18.83,1.0,,Put,49,2018-07-27,XLF,28.04
28.0,,1.4265335235377728e-05,0.56,0.67,0.77,,,17.75,0.0,,Put,49,2018-07-27,XLF,28.04
28.5,,-0.00016405135520684768,0.79,0.92,1.05,,,17.34,0.0,,Put,49,2018-07-27,XLF,28.04
29.0,,-0.000342368045649073,0.0,4.75,4.75,,,46.11,0.0,,Put,49,2018-07-27,XLF,28.04
29.5,1.57,-0.0005206847360912985,1.13,1.69,2.25,,,19.63,1.0,,Put,49,2018-07-27,XLF,28.04
30.0,,-0.0006990014265335239,1.5,2.73,3.95,,,38.43,0.0,,Put,49,2018-07-27,XLF,28.04
30.5,,-0.0008773181169757492,0.24,2.62,5.0,,,23.91,0.0,,Put,49,2018-07-27,XLF,28.04
31.0,,-0.0010556348074179747,2.5,3.13,3.75,,,27.060000000000002,0.0,,Put,49,2018-07-27,XLF,28.04
31.5,,-0.0012339514978602002,1.35,3.68,6.0,,,31.85,0.0,,Put,49,2018-07-27,XLF,28.04
32.0,,-0.0014122681883024255,3.5,4.1,4.7,,,31.53,0.0,,Put,49,2018-07-27,XLF,28.04
32.5,,-0.0015905848787446508,2.1,4.55,7.0,,,31.69,0.0,,Put,49,2018-07-27,XLF,28.04
33.0,,-0.0017689015691868763,2.6,4.98,7.35,,,29.599999999999998,0.0,,Put,49,2018-07-27,XLF,28.04
33.5,,-0.0019472182596291015,3.1,5.48,7.85,,,31.77,0.0,,Put,49,2018-07-27,XLF,28.04
34.0,,-0.002125534950071327,3.6,5.98,8.35,,,33.879999999999995,0.0,,Put,49,2018-07-27,XLF,28.04
34.5,,-0.0023038516405135528,4.1,6.48,8.85,,,35.94,0.0,,Put,49,2018-07-27,XLF,28.04
35.0,,-0.002482168330955778,6.7,7.15,7.6,,,48.35,0.0,,Put,49,2018-07-27,XLF,28.04
14.0,,0.005007132667617689,13.75,14.03,14.3,,,0.0,0.0,,Call,70,2018-08-17,XLF,28.04
15.0,,0.004650499286733238,10.6,12.93,15.25,,,0.0,0.0,,Call,70,2018-08-17,XLF,28.04
16.0,,0.0042938659058487875,9.7,12.08,14.45,,,0.0,0.0,,Call,70,2018-08-17,XLF,28.04
17.0,,0.0039372325249643365,8.9,11.2,13.5,,,66.09,0.0,,Call,70,2018-08-17,XLF,28.04
18.0,,0.0035805991440798855,7.7,10.1,12.5,,,0.0,0.0,,Call,70,2018-08-17,XLF,28.04
19.0,,0.003223965763195435,6.7,9.1,11.5,,,0.0,0.0,,Call,70,2018-08-17,XLF,28.04
20.0,7.49,0.0028673323823109843,7.5,8.2,8.9,,,46.44,1.0,1.0,Call,70,2018-08-17,XLF,28.04
21.0,,0.0025106990014265333,5.45,7.48,9.5,,,57.57,0.0,,Call,70,2018-08-17,XLF,28.04
22.0,5.55,0.0021540656205420823,5.9,6.08,6.25,,,0.0,50.0,50.0,Call,70,2018-08-17,XLF,28.04
23.0,4.25,0.0017974322396576317,5.05,5.15,5.25,-0.21,-0.0471,24.2,3.0,11.0,Call,70,2018-08-17,XLF,28.04
24.0,3.84,0.001440798858773181,3.85,4.08,4.3,0.49,0.1463,0.0,20.0,20.0,Call,70,2018-08-17,XLF,28.04
25.0,3.2,0.00108416547788873,3.15,3.23,3.3,0.1,0.0323,20.23,6.0,392.0,Call,70,2018-08-17,XLF,28.04
26.0,2.28,0.0007275320970042794,2.32,2.34,2.35,0.09,0.041100000000000005,19.05,59.0,3407.0,Call,70,2018-08-17,XLF,28.04
27.0,1.51,0.0003708987161198285,1.51,1.52,1.52,0.08,0.0559,17.330000000000002,268.0,3844.0,Call,70,2018-08-17,XLF,28.04
28.0,0.82,1.4265335235377728e-05,0.83,0.85,0.86,0.04,0.0513,15.939999999999998,835.0,5619.0,Call,70,2018-08-17,XLF,28.04
29.0,0.38,-0.000342368045649073,0.37,0.39,0.4,0.03,0.0857,14.899999999999999,430.0,5546.0,Call,70,2018-08-17,XLF,28.04
30.0,0.14,-0.0006990014265335239,0.13,0.15,0.16,0.0,0.0,14.41,1257.0,180608.0,Call,70,2018-08-17,XLF,28.04
31.0,0.04,-0.0010556348074179747,0.04,0.07,0.1,-0.01,-0.2,15.659999999999998,131.0,20124.0,Call,70,2018-08-17,XLF,28.04
32.0,,-0.0014122681883024255,0.0,0.03,0.03,,,14.59,0.0,,Call,70,2018-08-17,XLF,28.04
33.0,,-0.0017689015691868763,0.0,0.13,0.13,,,22.54,0.0,,Call,70,2018-08-17,XLF,28.04
34.0,,-0.002125534950071327,0.0,0.02,0.02,,,19.1,0.0,,Call,70,2018-08-17,XLF,28.04
35.0,,-0.002482168330955778,0.0,0.02,0.02,,,21.59,0.0,,Call,70,2018-08-17,XLF,28.04
36.0,,-0.002838801711840229,0.0,0.02,0.02,,,23.96,0.0,,Call,70,2018-08-17,XLF,28.04
37.0,,-0.0031954350927246794,0.0,0.02,0.02,,,26.240000000000002,0.0,,Call,70,2018-08-17,XLF,28.04
38.0,,-0.00355206847360913,0.0,0.02,0.02,,,28.43,0.0,,Call,70,2018-08-17,XLF,28.04
39.0,,-0.003908701854493581,0.0,0.02,0.02,,,30.54,0.0,,Call,70,2018-08-17,XLF,28.04
40.0,,-0.004265335235378032,0.0,0.02,0.02,,,32.58,0.0,,Call,70,2018-08-17,XLF,28.04
41.0,,-0.004621968616262483,0.0,0.02,0.02,,,34.55,0.0,,Call,70,2018-08-17,XLF,28.04
42.0,,-0.004978601997146934,0.0,0.02,0.02,,,36.46,0.0,,Call,70,2018-08-17,XLF,28.04
14.0,,0.005007132667617689,0.0,0.02,0.02,,,63.54,0.0,,Put,70,2018-08-17,XLF,28.04
15.0,,0.004650499286733238,0.0,0.03,0.03,,,60.540000000000006,0.0,,Put,70,2018-08-17,XLF,28.04
16.0,,0.0042938659058487875,0.0,0.03,0.03,,,54.83,0.0,,Put,70,2018-08-17,XLF,28.04
17.0,,0.0039372325249643365,0.0,0.03,0.03,,,49.45,0.0,,Put,70,2018-08-17,XLF,28.04
18.0,0.02,0.0035805991440798855,0.0,0.03,0.03,,,44.35,20.0,20.0,Put,70,2018-08-17,XLF,28.04
19.0,,0.003223965763195435,0.0,0.03,0.03,,,39.489999999999995,0.0,,Put,70,2018-08-17,XLF,28.04
20.0,,0.0028673323823109843,0.0,0.05,0.05,,,37.44,0.0,,Put,70,2018-08-17,XLF,28.04
21.0,,0.0025106990014265333,0.02,0.03,0.04,,,33.650000000000006,0.0,,Put,70,2018-08-17,XLF,28.04
22.0,0.05,0.0021540656205420823,0.04,0.05,0.06,-0.01,-0.16670000000000001,31.65,10.0,50.0,Put,70,2018-08-17,XLF,28.04
23.0,0.09,0.0017974322396576317,0.05,0.06,0.07,0.0,0.0,27.77,1.0,101.0,Put,70,2018-08-17,XLF,28.04
24.0,0.1,0.001440798858773181,0.08,0.1,0.11,-0.03,-0.23079999999999998,25.36,5.0,89.0,Put,70,2018-08-17,XLF,28.04
25.0,0.14,0.00108416547788873,0.14,0.15,0.16,-0.03,-0.1765,22.85,10.0,84716.0,Put,70,2018-08-17,XLF,28.04
26.0,0.24,0.0007275320970042794,0.22,0.24,0.25,-0.03,-0.11109999999999999,20.13,1.0,9122.0,Put,70,2018-08-17,XLF,28.04
27.0,0.44,0.0003708987161198285,0.4,0.41,0.42,-0.01,-0.0222,18.09,345.0,4153.0,Put,70,2018-08-17,XLF,28.04
28.0,0.77,1.4265335235377728e-05,0.72,0.76,0.79,-0.04,-0.049400000000000006,16.97,538.0,7934.0,Put,70,2018-08-17,XLF,28.04
29.0,1.35,-0.000342368045649073,1.27,1.29,1.3,-0.05,-0.035699999999999996,15.86,128.0,456.0,Put,70,2018-08-17,XLF,28.04
30.0,2.17,-0.0006990014265335239,2.05,2.12,2.18,-0.38,-0.149,17.94,11.0,50.0,Put,70,2018-08-17,XLF,28.04
31.0,4.3,-0.0010556348074179747,2.96,3.16,3.35,1.16,0.36939999999999995,24.37,1.0,2.0,Put,70,2018-08-17,XLF,28.04
32.0,4.64,-0.0014122681883024255,3.9,4.08,4.25,,,26.5,10.0,10.0,Put,70,2018-08-17,XLF,28.04
33.0,,-0.0017689015691868763,4.8,5.08,5.35,,,30.79,0.0,,Put,70,2018-08-17,XLF,28.04
34.0,,-0.002125534950071327,4.5,6.2,7.9,,,39.489999999999995,0.0,,Put,70,2018-08-17,XLF,28.04
35.0,,-0.002482168330955778,4.65,7.0,9.35,,,35.15,0.0,,Put,70,2018-08-17,XLF,28.04
36.0,,-0.002838801711840229,6.1,8.15,10.2,,,45.440000000000005,0.0,,Put,70,2018-08-17,XLF,28.04
37.0,,-0.0031954350927246794,6.6,8.9,11.2,,,35.15,0.0,,Put,70,2018-08-17,XLF,28.04
38.0,,-0.00355206847360913,7.85,10.13,12.4,,,51.39,0.0,,Put,70,2018-08-17,XLF,28.04
39.0,,-0.003908701854493581,8.85,11.18,13.5,,,56.85,0.0,,Put,70,2018-08-17,XLF,28.04
40.0,,-0.004265335235378032,9.8,12.05,14.3,,,54.120000000000005,0.0,,Put,70,2018-08-17,XLF,28.04
41.0,,-0.004621968616262483,10.55,13.03,15.5,,,55.69,0.0,,Put,70,2018-08-17,XLF,28.04
42.0,,-0.004978601997146934,13.8,14.03,14.25,,,58.540000000000006,0.0,,Put,70,2018-08-17,XLF,28.04
14.0,,0.005007132667617689,13.8,14.08,14.35,,,0.0,0.0,,Call,105,2018-09-21,XLF,28.04
15.0,,0.004650499286733238,10.75,13.13,15.5,,,43.419999999999995,0.0,,Call,105,2018-09-21,XLF,28.04
16.0,,0.0042938659058487875,10.95,12.2,13.45,,,56.55,0.0,,Call,105,2018-09-21,XLF,28.04
17.0,12.8,0.0039372325249643365,10.7,11.03,11.35,,,0.0,13.0,13.0,Call,105,2018-09-21,XLF,28.04
18.0,10.03,0.0035805991440798855,9.8,10.05,10.3,0.63,0.067,0.0,1.0,42.0,Call,105,2018-09-21,XLF,28.04
19.0,8.5,0.003223965763195435,8.8,9.08,9.35,0.6,0.0759,0.0,50.0,50.0,Call,105,2018-09-21,XLF,28.04
20.0,7.75,0.0028673323823109843,8.05,8.13,8.2,-0.65,-0.0774,0.0,12.0,99.0,Call,105,2018-09-21,XLF,28.04
21.0,,0.0025106990014265333,7.05,7.23,7.4,,,32.12,0.0,,Call,105,2018-09-21,XLF,28.04
22.0,6.03,0.0021540656205420823,6.1,6.23,6.35,0.98,0.1941,27.42,100.0,250.0,Call,105,2018-09-21,XLF,28.04
23.0,4.05,0.0017974322396576317,4.85,5.15,5.45,-1.2,-0.2286,0.0,1.0,188.0,Call,105,2018-09-21,XLF,28.04
24.0,4.15,0.001440798858773181,4.2,4.28,4.35,0.0,0.0,21.42,30.0,1465.0,Call,105,2018-09-21,XLF,28.04
25.0,3.3,0.00108416547788873,3.3,3.35,3.4,0.09,0.027999999999999997,19.74,162.0,1079.0,Call,105,2018-09-21,XLF,28.04
26.0,2.44,0.0007275320970042794,2.49,2.51,2.52,0.07,0.029500000000000002,18.91,90.0,2046.0,Call,105,2018-09-21,XLF,28.04
27.0,1.63,0.0003708987161198285,1.69,1.71,1.72,0.02,0.0124,17.18,142.0,12508.0,Call,105,2018-09-21,XLF,28.04
28.0,1.03,1.4265335235377728e-05,1.03,1.05,1.07,0.08,0.0842,16.0,952.0,26126.0,Call,105,2018-09-21,XLF,28.04
29.0,0.55,-0.000342368045649073,0.55,0.56,0.57,0.03,0.057699999999999994,14.96,558.0,35974.0,Call,105,2018-09-21,XLF,28.04
30.0,0.23,-0.0006990014265335239,0.25,0.26,0.27,0.0,0.0,14.34,90.0,99322.0,Call,105,2018-09-21,XLF,28.04
31.0,0.1,-0.0010556348074179747,0.09,0.11,0.13,0.04,0.6667000000000001,14.13,110.0,5534.0,Call,105,2018-09-21,XLF,28.04
32.0,0.04,-0.0014122681883024255,0.03,0.06,0.09,0.01,0.3333,15.120000000000001,4.0,6291.0,Call,105,2018-09-21,XLF,28.04
33.0,0.03,-0.0017689015691868763,0.0,0.09,0.09,0.0,0.0,16.919999999999998,5.0,12538.0,Call,105,2018-09-21,XLF,28.04
34.0,0.02,-0.002125534950071327,0.0,0.03,0.03,0.0,0.0,16.31,2.0,2288.0,Call,105,2018-09-21,XLF,28.04
35.0,0.01,-0.002482168330955778,0.0,0.02,0.02,-0.01,-0.5,17.46,60.0,41562.0,Call,105,2018-09-21,XLF,28.04
36.0,0.06,-0.002838801711840229,0.0,0.02,0.02,-0.02,-0.25,19.39,200.0,456.0,Call,105,2018-09-21,XLF,28.04
37.0,0.05,-0.0031954350927246794,0.0,0.02,0.02,-0.04,-0.44439999999999996,21.25,3.0,43.0,Call,105,2018-09-21,XLF,28.04
38.0,,-0.00355206847360913,0.0,0.02,0.02,,,23.04,0.0,,Call,105,2018-09-21,XLF,28.04
39.0,,-0.003908701854493581,0.0,0.02,0.02,,,24.759999999999998,0.0,,Call,105,2018-09-21,XLF,28.04
40.0,,-0.004265335235378032,0.0,0.02,0.02,,,26.419999999999998,0.0,,Call,105,2018-09-21,XLF,28.04
41.0,,-0.004621968616262483,0.0,0.02,0.02,,,28.02,0.0,,Call,105,2018-09-21,XLF,28.04
42.0,0.03,-0.004978601997146934,0.0,0.02,0.02,-0.02,-0.4,29.580000000000002,4.0,15.0,Call,105,2018-09-21,XLF,28.04
43.0,0.01,-0.005335235378031385,0.0,0.05,0.05,,,34.72,5.0,5.0,Call,105,2018-09-21,XLF,28.04
44.0,,-0.005691868758915835,0.0,0.02,0.02,,,32.54,0.0,,Call,105,2018-09-21,XLF,28.04
14.0,0.06,0.005007132667617689,0.0,0.03,0.03,,,54.400000000000006,5.0,5.0,Put,105,2018-09-21,XLF,28.04
15.0,0.07,0.004650499286733238,0.0,0.03,0.03,,,49.44,15.0,15.0,Put,105,2018-09-21,XLF,28.04
16.0,0.06,0.0042938659058487875,0.0,0.03,0.03,0.03,1.0,44.79,3.0,12.0,Put,105,2018-09-21,XLF,28.04
17.0,,0.0039372325249643365,0.01,0.03,0.04,,,43.230000000000004,0.0,,Put,105,2018-09-21,XLF,28.04
18.0,0.05,0.0035805991440798855,0.0,0.06,0.06,-0.02,-0.2857,39.86,6.0,26937.0,Put,105,2018-09-21,XLF,28.04
19.0,0.08,0.003223965763195435,0.03,0.06,0.08,-0.13,-0.619,39.190000000000005,1.0,62.0,Put,105,2018-09-21,XLF,28.04
20.0,0.11,0.0028673323823109843,0.04,0.05,0.06,-0.03,-0.2143,34.2,1.0,69.0,Put,105,2018-09-21,XLF,28.04
21.0,0.09,0.0025106990014265333,0.05,0.07,0.08,-0.06,-0.4,31.46,62.0,72.0,Put,105,2018-09-21,XLF,28.04
22.0,0.1,0.0021540656205420823,0.07,0.09,0.1,0.0,0.0,28.749999999999996,1.0,1942.0,Put,105,2018-09-21,XLF,28.04
23.0,0.15,0.0017974322396576317,0.1,0.12,0.13,0.01,0.07139999999999999,26.22,386.0,608.0,Put,105,2018-09-21,XLF,28.04
24.0,0.16,0.001440798858773181,0.15,0.16,0.17,0.0,0.0,23.79,4.0,2852.0,Put,105,2018-09-21,XLF,28.04
25.0,0.27,0.00108416547788873,0.23,0.25,0.26,0.03,0.125,21.94,36.0,36356.0,Put,105,2018-09-21,XLF,28.04
26.0,0.39,0.0007275320970042794,0.36,0.38,0.4,0.0,0.0,20.19,1900.0,21457.0,Put,105,2018-09-21,XLF,28.04
27.0,0.61,0.0003708987161198285,0.57,0.58,0.59,0.0,0.0,18.310000000000002,338.0,23028.0,Put,105,2018-09-21,XLF,28.04
28.0,0.94,1.4265335235377728e-05,0.92,0.93,0.94,-0.05,-0.050499999999999996,17.18,15.0,10718.0,Put,105,2018-09-21,XLF,28.04
29.0,1.56,-0.000342368045649073,1.44,1.46,1.47,0.03,0.0196,16.54,129.0,14821.0,Put,105,2018-09-21,XLF,28.04
30.0,2.12,-0.0006990014265335239,2.15,2.17,2.18,-0.58,-0.2148,16.619999999999997,32.0,1977.0,Put,105,2018-09-21,XLF,28.04
31.0,4.25,-0.0010556348074179747,2.97,3.06,3.15,1.05,0.3281,18.66,1.0,273.0,Put,105,2018-09-21,XLF,28.04
32.0,4.05,-0.0014122681883024255,3.95,4.03,4.1,-0.8,-0.1649,21.6,47.0,604.0,Put,105,2018-09-21,XLF,28.04
33.0,5.05,-0.0017689015691868763,4.95,5.03,5.1,-1.2,-0.192,25.169999999999998,32.0,15.0,Put,105,2018-09-21,XLF,28.04
34.0,7.05,-0.002125534950071327,5.85,6.03,6.2,,,28.54,23.0,23.0,Put,105,2018-09-21,XLF,28.04
35.0,7.0,-0.002482168330955778,6.95,7.03,7.1,0.25,0.037000000000000005,31.740000000000002,14.0,2.0,Put,105,2018-09-21,XLF,28.04
36.0,6.83,-0.002838801711840229,6.5,7.6,8.7,-1.37,-0.1671,0.0,4.0,4.0,Put,105,2018-09-21,XLF,28.04
37.0,,-0.0031954350927246794,6.9,9.15,11.4,,,41.89,0.0,,Put,105,2018-09-21,XLF,28.04
38.0,,-0.00355206847360913,7.85,10.13,12.4,,,44.01,0.0,,Put,105,2018-09-21,XLF,28.04
39.0,,-0.003908701854493581,8.65,11.03,13.4,,,43.230000000000004,0.0,,Put,105,2018-09-21,XLF,28.04
40.0,,-0.004265335235378032,9.95,12.2,14.45,,,51.949999999999996,0.0,,Put,105,2018-09-21,XLF,28.04
41.0,,-0.004621968616262483,10.75,13.08,15.4,,,50.31,0.0,,Put,105,2018-09-21,XLF,28.04
42.0,,-0.004978601997146934,11.75,14.08,16.4,,,52.790000000000006,0.0,,Put,105,2018-09-21,XLF,28.04
43.0,,-0.005335235378031385,12.65,15.03,17.4,,,53.22,0.0,,Put,105,2018-09-21,XLF,28.04
44.0,,-0.005691868758915835,15.75,16.05,16.35,,,56.56,0.0,,Put,105,2018-09-21,XLF,28.04
18.0,,0.0035805991440798855,9.7,10.08,10.45,,,0.0,0.0,,Call,112,2018-09-28,XLF,28.04
19.0,,0.003223965763195435,6.75,9.03,11.3,,,0.0,0.0,,Call,112,2018-09-28,XLF,28.04
20.0,7.6,0.0028673323823109843,8.0,8.13,8.25,0.6,0.0857,0.0,175.0,172.0,Call,112,2018-09-28,XLF,28.04
21.0,6.9,0.0025106990014265333,7.0,7.13,7.25,-0.18,-0.0254,0.0,4.0,47.0,Call,112,2018-09-28,XLF,28.04
22.0,5.34,0.0021540656205420823,6.1,6.25,6.4,-1.86,-0.2583,27.810000000000002,5.0,155.0,Call,112,2018-09-28,XLF,28.04
23.0,6.07,0.0017974322396576317,4.95,5.2,5.45,0.62,0.11380000000000001,19.29,10.0,75.0,Call,112,2018-09-28,XLF,28.04
24.0,3.79,0.001440798858773181,4.2,4.33,4.45,0.11,0.029900000000000003,22.58,2.0,720.0,Call,112,2018-09-28,XLF,28.04
25.0,3.3,0.00108416547788873,3.3,3.38,3.45,0.32,0.1074,19.67,10.0,531.0,Call,112,2018-09-28,XLF,28.04
26.0,2.39,0.0007275320970042794,2.51,2.53,2.54,0.38,0.1891,18.6,17.0,623.0,Call,112,2018-09-28,XLF,28.04
27.0,1.7,0.0003708987161198285,1.73,1.75,1.76,0.08,0.049400000000000006,17.25,25.0,1885.0,Call,112,2018-09-28,XLF,28.04
28.0,1.08,1.4265335235377728e-05,1.06,1.08,1.1,0.09,0.0909,15.89,46.0,1594.0,Call,112,2018-09-28,XLF,28.04
29.0,0.57,-0.000342368045649073,0.58,0.6,0.61,0.06,0.1176,15.02,155.0,4870.0,Call,112,2018-09-28,XLF,28.04
30.0,0.26,-0.0006990014265335239,0.26,0.27,0.28,0.09,0.5294,14.05,14.0,8973.0,Call,112,2018-09-28,XLF,28.04
